date,time,location,download,upload
2018-10-17,04:30,Glostrup,2037.51,1024.31
2018-10-18,07:09,Fredericia,586.66,679.8
2018-03-31,14:48,Svendborg,76.86,189.6
2018-12-26,06:06,Hørsholm,1163.24,90.43
2018-12-21,13:44,Stevns,200.53,1183.97
2018-08-29,23:12,Næstved,1664.9,904.75
2018-07-20,13:13,Allerød,846.07,112.56
2018-06-17,08:42,Skanderborg,1803.52,811.54
2018-08-01,16:59,Hvidovre,284.01,414.18
2018-06-05,19:35,Hedensted,2411.47,406.92
2018-04-07,04:03,Randers,22.63,64.91
2018-07-30,17:08,Rebild,1990.7,671.56
2018-08-04,10:30,Slagelse,1591.33,598.59
2018-10-01,14:14,Skive,244.31,491.9
2018-04-24,05:07,Guldborgsund,780.56,47.66
2018-09-10,07:44,Brøndby,1143.71,532.42
2018-11-30,04:29,Randers,894.21,204.22
2018-07-05,06:31,Frederikssund,167.93,847.76
2018-05-22,17:37,Fanø,1546.79,671.13
2018-04-20,12:20,Viborg,2252.0,332.71
2018-06-08,09:16,Vallensbæk,1319.76,746.92
2018-06-11,16:10,Rødovre,1369.56,1190.45
2018-05-30,09:53,Randers,43.11,1223.81
2018-11-05,22:05,Tårnby,2028.39,448.65
2018-08-07,00:32,Nordfyn,1107.26,525.51
2018-01-02,19:33,Odsherred,1222.46,124.14
2018-12-04,15:09,Billund,740.72,84.39
2018-02-01,11:01,Haderslev,1799.8,665.81
2018-08-11,13:44,Tårnby,2474.32,1062.6
2018-06-07,23:21,Ringkøbing-Skjern,483.54,1178.7
2018-05-26,22:53,Odsherred,1821.18,940.54
2018-06-29,08:43,Billund,2130.38,864.28
2018-12-06,05:13,Billund,1655.12,431.42
2018-09-04,01:52,Høje-Taastrup,1682.85,1233.75
2018-08-21,12:14,Ballerup,1249.22,223.7
2018-01-21,18:12,Aarhus,2114.3,133.73
2018-12-19,02:51,Vesthimmerland,2371.35,1123.49
2018-02-28,11:56,Horsens,334.38,130.31
2018-08-07,09:46,Lejre,1542.58,490.27
2018-10-11,06:12,Morsø,2368.53,813.29
2018-07-08,08:28,Hørsholm,83.85,753.62
2018-07-12,04:42,Guldborgsund,2238.24,816.66
2018-09-23,08:33,Hjørring,2429.23,1054.75
2018-12-14,21:38,Bornholm,1052.35,683.8
2018-03-28,05:45,Allerød,463.52,1166.82
2018-08-10,00:48,Næstved,2435.47,211.75
2018-07-22,15:24,Nordfyn,1757.4,378.08
2018-05-15,17:42,Vallensbæk,1641.08,1076.41
2018-12-20,10:31,Brønderslev,1104.65,1253.52
2018-12-14,17:57,Bornholm,528.72,73.34
2018-07-21,17:12,Greve,2105.35,1018.4
2018-11-19,23:35,Ishøj,2285.23,860.04
2018-11-27,14:36,Køge,2016.03,725.71
2018-03-14,18:07,Hedensted,1574.92,1180.82
2018-08-15,13:44,Ballerup,2323.21,392.07
2018-05-20,18:36,Vejen,417.25,714.32
2018-04-02,01:02,Rebild,1310.05,576.8
2018-08-26,20:01,Odsherred,1142.28,140.18
2018-07-29,23:47,Vejle,612.65,623.46
2018-07-31,16:49,Aarhus,2356.7,527.75
2018-08-24,17:52,Randers,2210.86,1102.98
2018-10-17,16:56,Kerteminde,272.51,195.16
2018-10-16,02:09,Ærø,1104.89,1199.06
2018-08-28,10:40,Middelfart,74.73,994.72
2018-08-02,22:37,Jammerbugt,1218.18,332.07
2018-11-13,11:13,Rudersdal,1761.27,148.67
2018-12-31,08:46,Frederikssund,1337.49,1163.44
2018-09-25,13:30,Frederikssund,1638.93,1220.31
2018-01-22,05:53,Horsens,1678.81,15.26
2018-09-14,07:00,Vejen,346.15,762.69
2018-06-08,21:41,Ringsted,2443.35,1118.97
2018-06-09,13:00,Tønder,706.48,1143.87
2018-05-06,05:52,Bornholm,2137.12,66.91
2018-10-16,04:16,Slagelse,2429.18,841.27
2018-04-30,08:40,Ærø,1570.08,1032.25
2018-03-13,04:12,Glostrup,2524.33,454.03
2018-03-03,20:26,Fredericia,1959.01,60.05
2018-02-27,10:36,Rebild,2144.29,94.5
2018-01-07,03:04,Lejre,941.22,456.29
2018-04-13,06:57,Furesø,772.79,1232.31
2018-02-13,08:03,Nordfyn,2024.93,603.69
2018-04-06,10:47,Tårnby,1107.73,937.87
2018-04-09,11:27,Slagelse,1770.74,494.12
2018-01-19,09:38,Struer,508.43,462.26
2018-09-24,04:20,Struer,2091.88,315.12
2018-09-08,03:22,Ringkøbing-Skjern,1749.05,675.12
2018-12-12,16:48,Herning,1118.95,625.25
2018-06-22,12:08,Kalundborg,462.37,179.47
2018-01-05,01:07,Esbjerg,503.29,247.36
2018-07-17,03:17,Hillerød,1993.69,578.14
2018-08-31,04:47,Favrskov,1772.25,216.28
2018-06-13,22:27,Solrød,1564.44,606.67
2018-09-13,15:39,Aalborg,174.23,541.42
2018-03-01,15:56,Halsnæs,31.07,150.62
2018-03-13,00:30,Halsnæs,2296.36,1180.33
2018-09-02,13:09,Furesø,2044.75,608.03
2018-02-17,05:10,Vejen,569.59,255.06
2018-11-13,14:49,Allerød,309.86,689.61
2018-05-07,12:56,Odense,556.59,458.62
2018-11-01,14:28,Odder,744.77,576.06
2018-05-05,00:06,Herlev,828.43,169.48
2018-04-11,02:21,Hillerød,2121.96,560.94
2018-09-28,20:29,Stevns,1657.96,881.59
2018-08-27,02:15,Tønder,340.11,84.88
2018-03-02,22:36,Langeland,1467.36,1016.86
2018-09-22,18:39,Køge,896.27,397.86
2018-11-09,14:58,Aabenraa,760.41,914.84
2018-02-09,17:38,Frederiksberg,394.65,636.81
2018-07-12,00:44,Ikast-Brande,1058.98,455.67
2018-06-05,21:14,Kalundborg,1865.17,346.85
2018-11-10,10:30,Gladsaxe,425.17,119.78
2018-01-17,04:47,Hørsholm,2474.1,58.75
2018-10-10,18:06,Brøndby,2518.08,201.54
2018-02-13,21:00,Odense,1832.11,414.45
2018-09-02,15:55,Silkeborg,1564.43,298.83
2018-10-17,15:23,Esbjerg,1235.89,988.35
2018-03-08,18:15,Aalborg,2032.63,895.96
2018-10-02,01:47,Skive,1869.51,853.61
2018-02-08,23:56,Faaborg-Midtfyn,854.56,820.52
2018-02-25,09:36,Helsingør,1140.69,71.39
2018-04-20,20:39,Mariagerfjord,437.12,854.6
2018-04-06,23:25,Brønderslev,1945.96,650.25
2018-10-30,11:09,Varde,2066.61,717.89
2018-01-26,12:11,Assens,1956.01,234.16
2018-02-22,22:17,Viborg,608.45,975.42
2018-03-19,14:45,Fanø,1304.09,743.97
2018-04-19,12:04,Tårnby,1954.51,25.45
2018-05-25,02:05,Svendborg,1222.69,1213.79
2018-05-22,15:10,Lejre,226.73,1148.45
2018-12-19,17:08,Rødovre,724.77,763.23
2018-05-31,02:28,Hedensted,1844.49,332.49
2018-08-26,12:19,Vallensbæk,1488.69,1032.13
2018-03-10,20:58,Jammerbugt,1763.13,545.68
2018-09-02,12:41,Tønder,382.03,132.47
2018-12-06,11:21,Hørsholm,2446.96,752.62
2018-06-25,14:44,Roskilde,534.45,482.71
2018-09-11,05:40,Stevns,2192.81,876.32
2018-10-08,06:31,Herning,1079.23,210.51
2018-06-04,03:21,Morsø,1193.32,985.45
2018-06-20,00:15,Svendborg,564.83,609.05
2018-05-01,03:34,Herlev,454.56,1062.46
2018-07-10,03:50,Lemvig,1474.6,89.03
2018-01-18,05:19,Langeland,2496.26,597.35
2018-12-31,22:27,Nyborg,306.78,356.32
2018-05-05,01:36,Rudersdal,2192.53,1163.86
2018-10-27,03:56,Aalborg,1544.89,139.8
2018-03-31,01:30,Sorø,1388.65,54.98
2018-08-10,22:11,Gentofte,564.07,95.88
2018-08-01,23:13,Horsens,2178.52,1058.29
2018-09-03,09:01,Køge,1030.93,525.89
2018-09-19,11:35,Køge,209.1,818.36
2018-10-10,17:11,Bornholm,259.71,1229.07
2018-01-10,08:10,Ballerup,1004.64,476.12
2018-04-11,14:17,Herlev,1769.45,59.17
2018-10-08,00:32,Vejle,2411.33,980.12
2018-04-19,05:38,Hørsholm,1293.51,664.58
2018-03-20,00:46,Næstved,2196.46,605.78
2018-04-25,21:28,Lejre,743.5,924.4
2018-04-07,21:37,Billund,2491.93,137.62
2018-09-07,22:51,Albertslund,1436.6,429.39
2018-11-08,16:49,Hillerød,947.33,45.17
2018-12-19,07:42,Herning,1455.82,160.56
2018-06-22,02:37,Struer,1541.21,526.03
2018-05-21,13:11,Albertslund,572.14,206.71
2018-09-27,18:48,Glostrup,150.91,9.84
2018-07-04,16:06,Vesthimmerland,160.71,635.24
2018-02-23,07:28,Horsens,1822.41,264.59
2018-01-09,08:27,Haderslev,604.31,1120.15
2018-10-06,11:28,Nyborg,2093.04,1079.79
2018-01-08,13:07,Køge,569.49,43.81
2018-03-07,22:54,Næstved,1112.35,693.25
2018-08-09,20:36,Ærø,137.43,1048.53
2018-10-28,10:53,Esbjerg,1531.44,561.93
2018-12-04,04:20,Kerteminde,241.22,111.49
2018-04-17,05:26,Brøndby,301.15,483.83
2018-02-15,01:20,Morsø,1666.93,653.25
2018-10-20,06:08,Faaborg-Midtfyn,1854.22,350.23
2018-08-30,11:12,Vejen,150.63,565.33
2018-05-16,22:20,Copenhagen,310.38,563.94
2018-07-31,13:21,Furesø,720.76,805.87
2018-10-23,21:08,Bornholm,817.06,520.21
2018-01-12,14:13,Ishøj,1051.69,77.79
2018-09-21,10:49,Ishøj,779.96,1109.7
2018-12-29,10:22,Viborg,1427.79,1248.49
2018-04-06,16:13,Odense,77.97,1134.2
2018-01-23,19:08,Roskilde,593.73,1243.8
2018-01-31,05:34,Køge,2002.27,460.89
2018-10-08,06:45,Hjørring,1823.82,409.97
2018-12-02,15:56,Copenhagen,1007.19,470.71
2018-03-23,14:06,Hvidovre,2127.97,1006.98
2018-08-16,09:40,Brøndby,2349.22,149.28
2018-07-31,20:30,Køge,491.55,975.72
2018-04-06,18:42,Hjørring,2520.32,547.22
2018-08-29,19:40,Brønderslev,2347.5,720.17
2018-06-09,19:41,Middelfart,1534.07,459.86
2018-11-23,06:16,Vejen,823.11,1182.18
2018-07-28,15:19,Frederikssund,1059.17,900.37
2018-05-16,05:37,Skive,806.48,813.24
2018-10-16,16:28,Glostrup,899.64,1013.27
2018-12-11,18:16,Aalborg,1324.59,281.52
2018-01-12,00:10,Dragør,1585.57,591.7
2018-11-07,01:33,Assens,1093.28,677.04
2018-07-21,17:48,Odense,1569.64,383.83
2018-12-11,02:23,Haderslev,2138.99,0.36
2018-07-01,05:19,Randers,533.37,795.95
2018-06-24,14:19,Herning,2392.5,558.48
2018-12-10,07:18,Næstved,1222.76,841.14
2018-01-16,02:39,Solrød,2246.96,795.13
2018-10-10,13:03,Dragør,2168.81,814.26
2018-11-02,16:14,Køge,686.93,799.84
2018-04-10,06:17,Frederikshavn,12.83,1239.44
2018-03-03,03:15,Brønderslev,932.0,256.93
2018-10-03,16:10,Billund,2065.27,62.91
2018-10-20,16:29,Middelfart,997.27,748.35
2018-02-28,07:23,Horsens,1428.39,637.48
2018-08-22,16:30,Morsø,5.46,0.05
2018-08-08,23:08,Sorø,366.37,937.32
2018-01-05,20:05,Lyngby-Taarbæk,2436.31,463.77
2018-05-22,01:37,Odder,264.69,342.01
2018-05-17,10:30,Hvidovre,480.39,143.12
2018-10-22,17:06,Lyngby-Taarbæk,904.76,906.55
2018-03-12,04:03,Albertslund,1514.88,1120.93
2018-08-11,08:44,Ringsted,432.39,606.27
2018-04-13,10:56,Gladsaxe,1508.32,743.55
2018-12-23,05:42,Hillerød,1213.38,956.5
2018-05-13,20:57,Glostrup,1524.13,84.74
2018-07-10,05:07,Ishøj,667.36,1086.72
2018-05-31,14:29,Holbæk,2208.73,823.3
2018-02-10,20:18,Horsens,607.89,889.74
2018-08-28,09:45,Ishøj,1366.74,863.52
2018-05-27,03:54,Norddjurs,1578.54,745.43
2018-12-01,07:05,Ringkøbing-Skjern,1522.32,964.9
2018-12-27,17:31,Herlev,1410.73,14.85
2018-09-18,10:23,Ringsted,2323.42,1269.3
2018-03-10,05:31,Frederiksberg,1946.1,850.11
2018-06-06,14:35,Lejre,556.96,202.11
2018-01-09,22:54,Skanderborg,1579.07,839.58
2018-10-07,06:46,Randers,496.77,916.07
2018-02-02,22:18,Jammerbugt,1367.21,1046.49
2018-06-14,05:22,Høje-Taastrup,1031.69,142.18
2018-07-10,12:15,Ringsted,446.74,955.95
2018-10-21,09:41,Struer,1228.04,653.5
2018-10-25,13:41,Nyborg,1894.96,1175.54
2018-12-05,06:57,Kalundborg,1203.3,40.54
2018-11-06,01:14,Viborg,2395.67,226.25
2018-08-20,16:32,Nyborg,744.94,439.27
2018-12-30,14:56,Hedensted,579.71,399.61
2018-01-04,00:58,Ikast-Brande,1902.97,1125.62
2018-07-25,01:06,Vallensbæk,2527.83,777.18
2018-11-14,05:23,Frederikshavn,2356.99,755.0
2018-12-31,18:09,Brøndby,1941.18,770.33
2018-04-23,09:24,Faxe,1381.39,267.6
2018-09-17,23:41,Nordfyn,605.82,572.72
2018-09-10,22:52,Hillerød,966.88,793.0
2018-05-07,14:46,Rudersdal,1833.07,317.82
2018-01-13,08:45,Vallensbæk,1607.64,489.56
2018-02-28,18:58,Egedal,2059.52,660.58
2018-07-31,00:59,Fanø,2117.63,943.76
2018-03-09,04:15,Odder,1627.28,1079.71
2018-05-06,00:30,Jammerbugt,892.64,1246.02
2018-07-11,18:31,Sønderborg,1964.7,52.54
2018-12-26,18:32,Horsens,1490.22,697.77
2018-01-17,10:19,Kalundborg,1090.52,198.42
2018-04-15,06:21,Ikast-Brande,2298.22,24.5
2018-04-19,13:51,Ikast-Brande,698.32,1120.56
2018-07-20,07:57,Skanderborg,116.55,949.35
2018-06-14,07:37,Ballerup,1032.69,1232.84
2018-12-16,01:28,Aalborg,237.87,667.42
2018-08-08,10:54,Sønderborg,841.96,730.98
2018-12-15,19:56,Kalundborg,1127.92,1168.55
2018-12-26,09:24,Sorø,1708.02,1070.45
2018-06-17,14:27,Vallensbæk,2035.92,476.1
2018-03-29,06:32,Hedensted,37.04,1081.21
2018-08-10,22:40,Hørsholm,2271.15,597.02
2018-08-30,18:17,Silkeborg,2352.3,370.2
2018-10-15,14:59,Fanø,314.91,534.41
2018-06-29,07:01,Odsherred,1389.18,584.74
2018-03-11,07:51,Kalundborg,68.86,305.91
2018-10-28,08:14,Herlev,1135.09,215.13
2018-07-16,12:21,Roskilde,98.69,767.23
2018-11-14,14:18,Langeland,1920.96,592.49
2018-04-28,19:45,Solrød,1307.05,1034.65
2018-10-19,10:12,Nordfyn,410.56,166.8
2018-08-06,10:40,Aabenraa,276.26,449.02
2018-12-10,23:33,Ishøj,2350.17,1207.02
2018-04-07,21:11,Esbjerg,316.53,82.95
2018-09-10,10:28,Egedal,1262.03,338.94
2018-06-09,14:45,Frederikssund,697.22,421.04
2018-07-18,09:12,Hedensted,2493.19,1246.08
2018-08-23,22:46,Lolland,1905.46,708.32
2018-01-28,21:01,Tønder,2390.94,2.41
2018-09-15,20:03,Ringsted,1382.1,1033.06
2018-02-04,22:22,Ringkøbing-Skjern,341.85,927.35
2018-07-13,00:23,Ringsted,2427.33,920.97
2018-05-14,17:13,Nordfyn,91.71,327.62
2018-03-12,09:25,Brønderslev,598.11,1004.12
2018-08-09,15:37,Syddjurs,1417.97,484.1
2018-08-24,22:27,Hvidovre,2401.66,679.78
2018-03-27,19:04,Syddjurs,2166.13,888.56
2018-08-31,22:29,Nordfyn,898.41,362.76
2018-05-17,02:31,Hvidovre,2541.54,606.49
2018-05-07,19:45,Hvidovre,1954.38,914.02
2018-10-30,13:24,Halsnæs,1766.17,388.35
2018-03-15,14:11,Hillerød,2465.77,590.87
2018-02-22,20:13,Assens,556.19,1255.59
2018-05-11,10:17,Struer,2220.8,869.05
2018-12-15,00:26,Allerød,1694.4,137.9
2018-06-11,12:41,Rødovre,1867.99,674.2
2018-02-04,03:46,Køge,2234.87,24.35
2018-05-24,07:13,Odder,724.64,563.37
2018-12-23,08:37,Morsø,1223.72,364.68
2018-04-08,04:24,Herlev,2193.67,143.06
2018-01-22,01:42,Egedal,1796.2,571.97
2018-02-03,07:39,Vordingborg,35.14,1144.24
2018-10-27,05:56,Samsø,287.69,1154.24
2018-06-02,20:08,Nyborg,2080.93,1081.74
2018-02-27,13:33,Copenhagen,1249.78,742.76
2018-02-10,12:24,Næstved,2539.44,463.87
2018-12-01,00:37,Skive,1487.88,484.65
2018-08-05,07:22,Randers,1201.34,792.66
2018-10-26,06:00,Nordfyn,119.53,1070.22
2018-01-18,03:22,Fredericia,1599.39,44.55
2018-01-08,02:21,Skive,2119.58,838.7
2018-04-03,08:53,Tårnby,2429.36,197.89
2018-06-30,08:49,Kalundborg,562.57,362.79
2018-05-31,11:22,Greve,1595.59,934.59
2018-03-28,04:10,Egedal,1152.55,699.34
2018-01-27,11:49,Skive,2439.65,310.45
2018-10-27,17:08,Norddjurs,2060.22,1200.89
2018-01-04,22:57,Morsø,285.74,75.89
2018-04-12,13:19,Frederiksberg,757.58,1002.75
2018-01-14,09:00,Ishøj,47.18,726.43
2018-06-29,23:41,Randers,2479.63,349.99
2018-11-12,01:16,Greve,1759.45,957.15
2018-06-12,00:21,Solrød,691.55,277.51
2018-02-21,07:32,Vejen,1136.25,473.95
2018-04-23,06:43,Mariagerfjord,1634.51,815.39
2018-02-22,00:31,Fredensborg,1310.97,590.05
2018-07-10,15:46,Mariagerfjord,689.49,1083.41
2018-07-31,01:43,Roskilde,195.54,728.95
2018-11-28,13:05,Esbjerg,50.06,694.14
2018-05-13,10:09,Ærø,992.22,970.8
2018-11-16,04:49,Kerteminde,1593.84,796.66
2018-11-16,02:20,Albertslund,1947.67,394.13
2018-03-07,14:29,Roskilde,337.29,1103.8
2018-08-30,15:24,Brønderslev,1120.58,1250.55
2018-11-07,20:16,Aalborg,1936.04,431.54
2018-05-26,18:09,Jammerbugt,854.57,854.14
2018-11-27,09:00,Randers,246.75,510.7
2018-08-10,05:54,Ishøj,679.17,756.31
2018-12-10,12:04,Halsnæs,1114.85,1235.3
2018-02-15,05:05,Kalundborg,1598.07,479.68
2018-12-17,10:03,Lejre,533.37,249.66
2018-05-05,17:26,Assens,1645.5,1044.73
2018-10-11,22:45,Svendborg,371.93,224.79
2018-09-28,04:34,Faaborg-Midtfyn,178.92,676.31
2018-09-03,11:53,Kerteminde,1136.28,1090.07
2018-10-01,08:32,Albertslund,1288.19,1000.74
2018-12-16,11:26,Silkeborg,360.09,807.75
2018-01-04,22:26,Varde,1344.74,348.23
2018-04-28,18:01,Vejle,625.82,484.86
2018-10-23,12:24,Frederikshavn,1939.88,996.64
2018-09-21,20:43,Slagelse,1091.96,1030.23
2018-07-27,08:35,Gentofte,1637.87,530.55
2018-10-15,02:46,Ringsted,1566.1,709.48
2018-03-06,03:22,Odense,1098.92,780.81
2018-12-18,15:22,Struer,2185.1,5.33
2018-07-13,02:40,Slagelse,1126.48,912.18
2018-12-22,17:13,Billund,185.2,348.6
2018-09-20,12:05,Hvidovre,314.94,741.96
2018-09-07,02:13,Dragør,656.29,714.93
2018-03-02,17:36,Copenhagen,1464.66,126.44
2018-09-23,09:58,Samsø,442.81,229.97
2018-02-08,12:24,Slagelse,2394.75,527.49
2018-10-10,01:39,Herlev,1965.83,1091.48
2018-12-31,16:36,Silkeborg,578.38,363.74
2018-07-13,11:25,Aarhus,2074.66,366.33
2018-05-09,04:36,Odsherred,82.86,1157.21
2018-05-26,07:05,Nordfyn,2530.95,150.87
2018-11-06,00:32,Roskilde,182.48,270.32
2018-05-29,23:17,Brøndby,1886.23,1095.53
2018-09-09,13:22,Frederikshavn,1069.35,638.84
2018-05-30,14:52,Køge,1724.3,990.25
2018-04-08,09:51,Herning,1189.97,535.16
2018-12-05,13:45,Faxe,207.08,643.63
2018-05-14,13:57,Samsø,1444.6,1086.96
2018-06-12,19:57,Rødovre,130.14,624.33
2018-10-26,23:31,Samsø,1942.02,708.64
2018-09-28,14:43,Rudersdal,921.14,1110.26
2018-11-30,01:36,Allerød,1848.63,806.0
2018-02-12,20:53,Halsnæs,546.79,563.38
2018-02-18,12:31,Brøndby,297.8,143.39
2018-02-03,21:27,Herning,572.14,400.73
2018-10-15,17:38,Lemvig,2486.23,723.52
2018-06-19,15:58,Holbæk,1970.12,989.48
2018-01-31,04:38,Fanø,857.43,750.78
2018-06-30,16:37,Brønderslev,1831.16,385.8
2018-09-30,11:15,Viborg,21.6,245.07
2018-04-19,01:43,Frederikssund,1801.92,957.4
2018-07-30,15:25,Sønderborg,2016.0,952.56
2018-05-25,05:35,Vejen,425.01,811.41
2018-04-24,15:34,Lolland,130.21,784.43
2018-06-08,18:05,Syddjurs,347.69,943.89
2018-02-27,00:27,Copenhagen,1855.16,662.47
2018-07-27,22:20,Furesø,592.09,26.67
2018-04-07,16:23,Vesthimmerland,1996.54,290.56
2018-10-25,09:51,Skive,2427.82,3.21
2018-04-24,20:32,Dragør,1598.85,630.63
2018-03-15,12:02,Langeland,2240.53,971.82
2018-05-28,22:27,Gladsaxe,221.67,567.21
2018-02-24,03:36,Nordfyn,1983.86,246.69
2018-09-06,07:54,Tønder,1178.71,1185.26
2018-12-01,18:14,Gentofte,2041.98,740.56
2018-06-03,11:58,Tønder,1457.64,1064.79
2018-02-07,19:10,Slagelse,1782.47,670.52
2018-06-10,20:05,Ærø,1860.14,454.27
2018-05-06,16:52,Horsens,174.16,643.62
2018-01-21,05:05,Gladsaxe,1897.77,1237.02
2018-05-19,17:37,Hvidovre,143.66,1262.67
2018-03-21,23:13,Høje-Taastrup,2005.32,632.99
2018-09-17,09:41,Brøndby,2047.76,1138.13
2018-12-26,08:46,Herlev,258.51,1003.14
2018-06-05,18:14,Struer,2164.41,1130.51
2018-10-28,17:39,Rebild,1284.45,1055.69
2018-08-14,09:58,Holstebro,40.6,670.56
2018-12-06,02:49,Sønderborg,415.74,809.95
2018-08-10,21:55,Rødovre,2057.44,200.49
2018-05-10,15:16,Fredericia,1545.9,1277.76
2018-06-06,10:04,Hørsholm,265.23,191.7
2018-12-12,04:35,Vallensbæk,898.89,650.66
2018-03-30,16:46,Odense,1976.86,814.03
2018-03-13,01:12,Hvidovre,2412.75,1139.01
2018-11-03,05:51,Jammerbugt,233.26,872.15
2018-07-08,18:17,Nyborg,389.21,528.23
2018-11-27,16:35,Bornholm,970.11,1161.24
2018-11-09,23:07,Rebild,2389.24,253.13
2018-01-04,17:32,Sorø,647.95,575.25
2018-06-23,15:54,Syddjurs,751.09,827.01
2018-10-28,03:32,Kalundborg,1213.61,608.88
2018-04-06,09:15,Lyngby-Taarbæk,1328.78,957.7
2018-11-16,16:51,Hørsholm,923.74,838.4
2018-02-20,14:19,Vejle,2236.27,503.99
2018-05-27,18:42,Egedal,1520.47,1107.75
2018-11-23,02:50,Langeland,2037.32,661.32
2018-08-29,20:09,Billund,1535.49,691.87
2018-03-13,10:18,Faaborg-Midtfyn,616.39,364.35
2018-07-12,07:16,Silkeborg,590.37,890.41
2018-08-13,19:11,Tønder,261.1,221.67
2018-11-28,05:47,Struer,458.4,376.85
2018-12-29,13:16,Hedensted,2384.28,338.53
2018-11-04,00:01,Tønder,647.1,60.96
2018-02-04,14:43,Hedensted,281.98,488.76
2018-08-28,04:16,Holstebro,1585.22,573.72
2018-07-02,08:25,Halsnæs,2510.62,579.82
2018-07-03,15:13,Syddjurs,33.5,1278.03
2018-03-08,00:12,Lejre,1595.96,569.82
2018-12-23,07:31,Samsø,429.71,141.19
2018-06-08,10:54,Favrskov,1755.18,644.78
2018-10-01,14:59,Esbjerg,1190.65,433.1
2018-05-14,10:53,Odsherred,908.58,778.0
2018-04-27,02:07,Gribskov,2356.17,714.17
2018-04-26,07:13,Ringsted,1367.49,770.69
2018-07-18,21:29,Haderslev,602.3,95.19
2018-08-25,07:28,Rebild,431.92,144.23
2018-08-16,06:32,Albertslund,947.62,491.78
2018-02-15,03:54,Lejre,1656.57,1049.65
2018-09-12,06:58,Guldborgsund,289.29,195.37
2018-12-24,00:23,Greve,2531.56,434.34
2018-10-18,05:24,Faxe,1622.87,455.69
2018-05-27,21:27,Kerteminde,806.67,644.22
2018-11-17,20:01,Viborg,1506.37,776.19
2018-08-09,22:16,Skanderborg,961.06,485.57
2018-12-12,05:53,Mariagerfjord,970.62,112.41
2018-11-08,19:17,Gribskov,2119.71,929.76
2018-09-20,01:25,Roskilde,2308.64,489.46
2018-09-23,18:42,Brøndby,1782.06,716.69
2018-05-01,10:06,Kalundborg,1824.19,41.15
2018-07-09,10:12,Gladsaxe,227.64,438.49
2018-09-17,18:28,Hvidovre,2455.37,75.41
2018-08-15,09:20,Ishøj,323.82,1219.77
2018-03-11,15:44,Hvidovre,126.21,959.62
2018-08-28,02:29,Kerteminde,1616.51,548.91
2018-08-21,02:05,Billund,2515.56,292.86
2018-09-26,12:09,Greve,2095.86,369.4
2018-05-11,21:47,Silkeborg,1279.69,447.77
2018-10-24,13:41,Kerteminde,1967.03,869.53
2018-09-02,19:26,Brøndby,2295.58,456.38
2018-08-06,13:40,Hjørring,1429.65,835.85
2018-08-21,11:38,Roskilde,1834.19,806.34
2018-05-10,09:00,Albertslund,2392.14,679.45
2018-01-24,05:29,Lejre,313.39,874.61
2018-05-22,13:11,Odsherred,996.82,386.42
2018-07-22,11:35,Skive,1806.16,1191.04
2018-10-23,16:18,Ikast-Brande,208.15,819.34
2018-10-29,01:09,Morsø,2285.14,773.67
2018-11-26,23:15,Sorø,47.27,768.72
2018-11-29,22:01,Helsingør,1900.45,1205.5
2018-08-28,10:25,Nordfyn,2552.26,1177.16
2018-01-27,20:53,Holbæk,1329.37,364.81
2018-04-11,09:22,Solrød,922.5,1.3
2018-07-04,06:19,Herlev,1523.48,34.59
2018-02-14,20:26,Holbæk,2522.97,356.57
2018-11-11,06:18,Vejle,1087.15,741.89
2018-09-22,08:15,Fanø,2110.44,1174.79
2018-12-25,15:41,Esbjerg,388.26,992.74
2018-12-30,01:43,Sønderborg,2026.09,246.96
2018-10-26,21:59,Hedensted,1244.82,488.53
2018-05-28,11:16,Egedal,649.24,1264.71
2018-03-15,12:50,Allerød,1255.57,351.72
2018-03-24,12:51,Vesthimmerland,629.22,85.15
2018-05-23,09:22,Gentofte,818.99,578.73
2018-09-12,08:20,Kalundborg,1098.32,541.04
2018-10-03,17:15,Køge,2458.46,711.03
2018-07-31,09:54,Dragør,1566.0,858.26
2018-01-23,16:04,Odense,1981.34,233.37
2018-10-20,16:35,Esbjerg,753.92,527.94
2018-09-15,10:09,Syddjurs,420.32,1029.73
2018-12-22,13:36,Brønderslev,1826.85,64.31
2018-02-06,16:05,Favrskov,1463.21,1073.9
2018-07-09,03:05,Ishøj,1006.17,935.14
2018-01-23,18:14,Randers,746.22,1212.91
2018-04-29,19:19,Odder,1517.42,573.86
2018-09-08,19:07,Frederiksberg,959.56,628.39
2018-11-14,20:24,Kolding,1763.0,796.09
2018-01-27,22:27,Viborg,274.08,1249.19
2018-12-02,11:52,Greve,2382.52,126.0
2018-05-14,09:56,Horsens,2133.45,481.83
2018-02-17,16:26,Tønder,1462.56,395.59
2018-10-05,02:44,Norddjurs,839.33,1221.92
2018-04-22,00:36,Vesthimmerland,1205.69,641.92
2018-03-05,03:04,Holstebro,1021.38,1000.23
2018-01-18,07:08,Gribskov,1717.13,1161.25
2018-02-15,07:43,Langeland,1517.68,241.43
2018-10-14,14:50,Holstebro,849.43,921.19
2018-03-01,07:24,Kalundborg,473.88,519.5
2018-04-04,06:13,Aalborg,999.79,846.19
2018-12-12,16:18,Guldborgsund,1512.24,829.41
2018-10-16,23:45,Ærø,1815.35,1132.36
2018-02-06,11:07,Lolland,1425.13,1279.89
2018-05-30,03:34,Læsø,1722.57,439.55
2018-09-04,07:07,Langeland,2436.98,457.79
